SalePrice,YearBuilt,YearBuilt2,YrSold,Yrsold2,MonthSold,Size(sqf),Size2(sqf),Floor,Floor2,HallwayType,HeatingType,AptManageType,N_Parkinglot(Ground),N_Parkinglot(Basement),TimeToBusStop,TimeToSubway,N_APT,N_APT2,N_manager,N_elevators,N_manager2,N_elevators2,N_FacilitiesNearBy(PublicOffice),N_FacilitiesNearBy(PublicOffice)2,N_FacilitiesNearBy(Hospital),N_FacilitiesNearBy(Dpartmentstore),N_FacilitiesNearBy(Mall),N_FacilitiesNearBy(ETC),N_FacilitiesNearBy(Park),N_SchoolNearBy(Elementary),N_SchoolNearBy(Elementary)2,N_SchoolNearBy(Middle),N_SchoolNearBy(High),N_SchoolNearBy(University),N_FacilitiesInApt,N_FacilitiesNearBy(Total),N_SchoolNearBy(Total),N_SchoolNearBy(Total)2
126548,1992,3968064,2017,4068289,7,640,409600,2,4,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,9,5,10,25,100,7,49,1,1,1,5,1,4,16,3,5,5,3,16,17,289
82300,1992,3968064,2017,4068289,7,355,126025,2,4,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,9,5,10,25,100,7,49,1,1,1,5,1,4,16,3,5,5,3,16,17,289
207079,2005,4020025,2017,4068289,7,572,327184,11,121,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
365486,2014,4056196,2017,4068289,7,914,835396,25,625,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
318584,2007,4028049,2017,4068289,7,914,835396,6,36,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
153982,1992,3968064,2017,4068289,7,644,414736,5,25,mixed,individual_heating,self_management,142,79,5min~10min,15min~20min,3,9,4,8,16,64,5,25,1,1,1,1,0,3,9,3,4,4,3,9,14,196
274336,2005,4020025,2017,4068289,7,914,835396,17,289,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
325221,2014,4056196,2017,4068289,7,843,710649,22,484,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
360176,2014,4056196,2017,4068289,7,914,835396,6,36,terraced,individual_heating,management_in_trust,467,203,0~5min,0-5min,5,25,5,12,25,144,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
287610,2014,4056196,2017,4068289,7,644,414736,8,64,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
334513,2008,4032064,2017,4068289,7,914,835396,17,289,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
276106,2014,4056196,2017,4068289,7,640,409600,6,36,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
278761,2005,4020025,2017,4068289,7,914,835396,18,324,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
163716,1992,3968064,2017,4068289,7,644,414736,13,169,mixed,individual_heating,self_management,142,79,5min~10min,15min~20min,3,9,4,8,16,64,5,25,1,1,1,1,0,3,9,3,4,4,3,9,14,196
327433,2005,4020025,2017,4068289,7,1184,1401856,20,400,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
238938,1993,3972049,2017,4068289,7,914,835396,21,441,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
192035,2005,4020025,2017,4068289,7,572,327184,16,256,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
323008,2014,4056196,2017,4068289,7,843,710649,15,225,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
415929,2014,4056196,2017,4068289,7,1092,1192464,9,81,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
380530,1993,3972049,2017,4068289,7,1761,3101121,15,225,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
396460,2007,4028049,2017,4068289,7,1366,1865956,10,100,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
367256,2014,4056196,2017,4068289,7,910,828100,23,529,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
240707,2005,4020025,2017,4068289,7,743,552049,18,324,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
468141,2014,4056196,2017,4068289,7,1252,1567504,20,400,terraced,individual_heating,management_in_trust,467,203,0~5min,0-5min,5,25,5,12,25,144,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
202654,2005,4020025,2017,4068289,7,572,327184,11,121,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
327433,2014,4056196,2017,4068289,7,907,822649,4,16,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
365486,2014,4056196,2017,4068289,7,914,835396,7,49,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
339823,1993,3972049,2017,4068289,7,1761,3101121,6,36,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
335398,2008,4032064,2017,4068289,7,914,835396,10,100,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
247787,1993,3972049,2017,4068289,7,914,835396,2,4,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
362831,2014,4056196,2017,4068289,7,914,835396,16,256,terraced,individual_heating,management_in_trust,467,203,0~5min,0-5min,5,25,5,12,25,144,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
369911,2014,4056196,2017,4068289,7,910,828100,15,225,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
351327,2014,4056196,2017,4068289,7,910,828100,3,9,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
274336,2005,4020025,2017,4068289,7,914,835396,13,169,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
362831,2014,4056196,2017,4068289,7,914,835396,9,81,terraced,individual_heating,management_in_trust,467,203,0~5min,0-5min,5,25,5,12,25,144,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
121238,1992,3968064,2017,4068289,7,576,331776,8,64,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,9,5,10,25,100,7,49,1,1,1,5,1,4,16,3,5,5,3,16,17,289
309734,1993,3972049,2017,4068289,7,1451,2105401,8,64,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
269911,2005,4020025,2017,4068289,7,914,835396,22,484,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
243362,2005,4020025,2017,4068289,7,743,552049,8,64,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
327433,2008,4032064,2017,4068289,7,914,835396,15,225,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
362831,2014,4056196,2017,4068289,7,914,835396,6,36,terraced,individual_heating,management_in_trust,467,203,0~5min,0-5min,5,25,5,12,25,144,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
221238,1992,3968064,2017,4068289,7,914,835396,11,121,mixed,individual_heating,self_management,142,79,5min~10min,15min~20min,3,9,4,8,16,64,5,25,1,1,1,1,0,3,9,3,4,4,3,9,14,196
192920,1993,3972049,2017,4068289,7,644,414736,10,100,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
353982,1993,3972049,2017,4068289,7,1761,3101121,7,49,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
323008,2008,4032064,2017,4068289,7,914,835396,4,16,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
349557,2007,4028049,2017,4068289,7,1103,1216609,28,784,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
241592,1993,3972049,2017,4068289,7,914,835396,13,169,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
349557,2014,4056196,2017,4068289,7,907,822649,20,400,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
241592,2005,4020025,2017,4068289,7,743,552049,8,64,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
209734,2005,4020025,2017,4068289,7,572,327184,17,289,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
281415,2005,4020025,2017,4068289,7,914,835396,14,196,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
495575,2007,4028049,2017,4068289,7,1387,1923769,38,1444,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
529203,2007,4028049,2017,4068289,7,1928,3717184,12,144,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
207964,1978,3912484,2017,4068289,7,779,606841,7,49,corridor,individual_heating,self_management,87,0,0~5min,0-5min,2,4,1,4,1,16,3,9,2,1,1,0,0,3,9,3,3,2,3,7,11,121
291150,2015,4060225,2017,4068289,7,644,414736,12,144,terraced,individual_heating,management_in_trust,102,400,0~5min,5min~10min,6,36,5,10,25,100,3,9,2,1,1,0,0,3,9,3,3,2,7,7,11,121
247787,1986,3944196,2017,4068289,7,914,835396,7,49,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
477876,2007,4028049,2017,4068289,7,1387,1923769,41,1681,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
230088,1978,3912484,2017,4068289,7,903,815409,1,1,corridor,individual_heating,self_management,87,0,0~5min,0-5min,2,4,1,4,1,16,3,9,2,1,1,0,0,3,9,3,3,2,3,7,11,121
292035,1986,3944196,2017,4068289,7,1131,1279161,2,4,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
287610,1986,3944196,2017,4068289,7,1313,1723969,8,64,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
433628,2007,4028049,2017,4068289,7,1387,1923769,7,49,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
287610,2015,4060225,2017,4068289,7,644,414736,11,121,terraced,individual_heating,management_in_trust,102,400,0~5min,5min~10min,6,36,5,10,25,100,3,9,2,1,1,0,0,3,9,3,3,2,7,7,11,121
300884,2015,4060225,2017,4068289,7,644,414736,11,121,terraced,individual_heating,management_in_trust,102,400,0~5min,5min~10min,6,36,5,10,25,100,3,9,2,1,1,0,0,3,9,3,3,2,7,7,11,121
433628,2007,4028049,2017,4068289,7,1387,1923769,11,121,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
353982,2015,4060225,2017,4068289,7,839,703921,13,169,terraced,individual_heating,management_in_trust,102,400,0~5min,5min~10min,6,36,5,10,25,100,3,9,2,1,1,0,0,3,9,3,3,2,7,7,11,121
526548,2007,4028049,2017,4068289,7,1643,2699449,42,1764,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
495575,2007,4028049,2017,4068289,7,1643,2699449,3,9,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
336283,1986,3944196,2017,4068289,7,1377,1896129,6,36,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
320353,2007,4028049,2017,4068289,7,868,753424,2,4,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
297787,2006,4024036,2017,4068289,7,903,815409,15,225,terraced,individual_heating,management_in_trust,123,181,5min~10min,0-5min,3,9,3,11,9,121,3,9,1,1,1,2,0,4,16,3,3,1,4,8,11,121
260176,1986,3944196,2017,4068289,7,1131,1279161,1,1,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
336283,2007,4028049,2017,4068289,7,868,753424,5,25,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
522123,2007,4028049,2017,4068289,7,1928,3717184,5,25,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
464601,2007,4028049,2017,4068289,7,1387,1923769,3,9,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
389380,2015,4060225,2017,4068289,7,914,835396,23,529,terraced,individual_heating,management_in_trust,102,400,0~5min,5min~10min,6,36,5,10,25,100,3,9,2,1,1,0,0,3,9,3,3,2,7,7,11,121
330088,2015,4060225,2017,4068289,7,832,692224,17,289,terraced,individual_heating,management_in_trust,102,400,0~5min,5min~10min,6,36,5,10,25,100,3,9,2,1,1,0,0,3,9,3,3,2,7,7,11,121
384070,2007,4028049,2017,4068289,7,868,753424,17,289,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
283185,2006,4024036,2017,4068289,7,903,815409,7,49,terraced,individual_heating,management_in_trust,123,181,5min~10min,0-5min,3,9,3,11,9,121,3,9,1,1,1,2,0,4,16,3,3,1,4,8,11,121
119469,1997,3988009,2017,4068289,8,644,414736,4,16,mixed,individual_heating,management_in_trust,82,56,5min~10min,15min~20min,1,1,2,4,4,16,7,49,1,2,1,1,1,4,16,0,0,3,5,13,7,49
299115,2009,4036081,2017,4068289,8,910,828100,7,49,terraced,individual_heating,management_in_trust,25,203,0~5min,no_bus_stop_nearby,1,1,2,5,4,25,2,4,1,0,0,2,1,2,4,1,1,1,5,6,5,25
353982,2013,4052169,2017,4068289,8,907,822649,5,25,terraced,individual_heating,management_in_trust,8,930,0~5min,0-5min,7,49,6,14,36,196,5,25,1,1,1,0,1,4,16,2,2,3,7,9,11,121
339823,2006,4024036,2017,4068289,8,910,828100,20,400,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,9,3,0,9,0,2,4,1,1,1,1,0,3,9,2,2,2,5,6,9,81
53097,2014,4056196,2017,4068289,8,135,18225,11,121,corridor,individual_heating,self_management,0,218,10min~15min,5min~10min,1,1,4,0,16,0,4,16,1,0,0,1,0,0,0,0,0,1,1,6,1,1
433628,2007,4028049,2017,4068289,8,1483,2199289,20,400,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
415929,2007,4028049,2017,4068289,8,1444,2085136,18,324,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
405309,2007,4028049,2017,4068289,8,1444,2085136,12,144,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
460176,2015,4060225,2017,4068289,8,910,828100,25,625,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,169,8,24,64,576,1,1,1,2,1,0,1,2,4,1,1,1,10,6,5,25
469026,2015,4060225,2017,4068289,8,1035,1071225,23,529,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,169,8,24,64,576,1,1,1,2,1,0,1,2,4,1,1,1,10,6,5,25
402654,2015,4060225,2017,4068289,8,910,828100,21,441,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,169,8,24,64,576,1,1,1,2,1,0,1,2,4,1,1,1,10,6,5,25
484070,2015,4060225,2017,4068289,8,1035,1071225,18,324,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,169,8,24,64,576,1,1,1,2,1,0,1,2,4,1,1,1,10,6,5,25
290265,2006,4024036,2017,4068289,8,818,669124,4,16,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
321238,2015,4060225,2017,4068289,8,644,414736,30,900,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,169,8,24,64,576,1,1,1,2,1,0,1,2,4,1,1,1,10,6,5,25
411504,2015,4060225,2017,4068289,8,914,835396,8,64,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,169,8,24,64,576,1,1,1,2,1,0,1,2,4,1,1,1,10,6,5,25
323008,2015,4060225,2017,4068289,8,644,414736,33,1089,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,169,8,24,64,576,1,1,1,2,1,0,1,2,4,1,1,1,10,6,5,25
382300,2015,4060225,2017,4068289,8,910,828100,22,484,terraced,individual_heating,management_in_trust,175,1321,5min~10min,5min~10min,13,169,8,24,64,576,1,1,1,2,1,0,1,2,4,1,1,1,10,6,5,25
346902,2008,4032064,2017,4068289,8,914,835396,18,324,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
358407,2014,4056196,2017,4068289,8,910,828100,4,16,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
371681,2014,4056196,2017,4068289,8,914,835396,15,225,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
141150,1992,3968064,2017,4068289,8,640,409600,15,225,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,9,5,10,25,100,7,49,1,1,1,5,1,4,16,3,5,5,3,16,17,289
376106,2014,4056196,2017,4068289,8,907,822649,15,225,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
305309,1993,3972049,2017,4068289,8,1288,1658944,14,196,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
276991,2014,4056196,2017,4068289,8,640,409600,2,4,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
237168,2008,4032064,2017,4068289,8,914,835396,17,289,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
349557,2008,4032064,2017,4068289,8,914,835396,24,576,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
244247,1993,3972049,2017,4068289,8,914,835396,13,169,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
283185,2005,4020025,2017,4068289,8,914,835396,6,36,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
283185,2014,4056196,2017,4068289,8,640,409600,13,169,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
286283,2005,4020025,2017,4068289,8,914,835396,4,16,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
290265,2014,4056196,2017,4068289,8,640,409600,25,625,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
380530,2014,4056196,2017,4068289,8,914,835396,13,169,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
184070,1993,3972049,2017,4068289,8,644,414736,8,64,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
293805,2005,4020025,2017,4068289,8,914,835396,10,100,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
342920,2007,4028049,2017,4068289,8,1103,1216609,23,529,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
307079,2008,4032064,2017,4068289,8,829,687241,16,256,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
185840,1993,3972049,2017,4068289,8,644,414736,7,49,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
184513,1993,3972049,2017,4068289,8,644,414736,10,100,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
407079,2007,4028049,2017,4068289,8,1394,1943236,22,484,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
296460,2014,4056196,2017,4068289,8,640,409600,15,225,terraced,individual_heating,management_in_trust,90,1174,0~5min,0-5min,10,100,7,20,49,400,7,49,1,0,1,5,0,4,16,3,5,5,9,14,17,289
388495,2014,4056196,2017,4068289,8,914,835396,7,49,terraced,individual_heating,management_in_trust,467,203,0~5min,0-5min,5,25,5,12,25,144,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
349557,2008,4032064,2017,4068289,8,914,835396,13,169,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
292035,2008,4032064,2017,4068289,8,829,687241,5,25,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
170796,1993,3972049,2017,4068289,8,644,414736,6,36,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
278761,2005,4020025,2017,4068289,8,914,835396,14,196,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
181415,1993,3972049,2017,4068289,8,644,414736,18,324,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
246017,1993,3972049,2017,4068289,8,914,835396,12,144,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
